,brewery_id,latitude,longitude,name,address1,city,state,code,country,phone,website
1239,1329,57.4985,18.459,Thomas Hooker Brewing,16 Tobey Road,Bloomfield,Connecticut,6002,United States,860-242-3111,http://www.hookerbeer.com/
1240,1330,41.6372,-80.1549,Thomas Kemper Brewing,91 South Royal Brougham,Seattle,Washington,98134,United States,1-260-682-8322,
1241,1332,42.5586,-71.8715,Three Floyds Brewing,9750 Indiana Parkway,Munster,Indiana,46321,United States,1-219-922-3565,http://www.threefloydspub.com/
1242,1333,42.5739,-76.8582,Three Needs Brewery and Taproom,207 College Street,Burlington,Vermont,5401,United States,1-802-658-0889,
1243,1334,40.4616,-79.9653,Thunder Canyon Brewery,7401 North La Cholla Boulevard,Tucson,Arizona,85741,United States,1-520-797-2652,http://www.thundercanyonbrewery.com/
1244,1335,45.6922,-121.885,Thunderhead Brewery,18 East 21st Street,Kearney,Nebraska,68847,United States,1-308-237-1558,
1245,1336,42.6488,-85.2875,Thunderhead Brewery #2,120 East Third Street,Grand Island,Nebraska,68801,United States,1-308-398-2500,
1246,1337,51.4416,8.3519,Tied House Cafe & Brewery - San Jose,65 North San Pedro,San Jose,California,95110,United States,1-408-295-2739,
1247,1338,42.3718,-71.2367,Timmermans,Kerkstraat 11,Itterbeek,,1701,Belgium,3225690357,http://www.anthonymartin.be/
1248,1339,43.0448,-87.9114,Tin Whistle Brewing,954 West Eckhardt Avenue,Penticton,British Columbia,0,Canada,1-250-770-1122,
1249,1340,43.0525,-88.3663,Titletown Brewing,200 Dousman Street,Green Bay,Wisconsin,54303,United States,1-920-437-2337,
1250,1341,44.8652,-93.4095,Tivoli Brewing,,Denver,Colorado,,United States,,
1251,1342,51.5002,-0.1262,Tollemache and Cobbold Brewery,,Ipswich,Suffolk,,United Kingdom,,
1252,1343,39.232,-84.3783,Tommyknocker Brewery and Pub,1401 Miner Street,Idaho Springs,Colorado,80452,United States,1-303-567-2688,http://www.tommyknocker.com/
1253,1344,47.2311,8.6691,Tomos Watkin and Sons Ltd.,"Unit 3, Century Park, Valley Way",Swansea,Wales,,United Kingdom,44-(01792)-775333,
1254,1345,35.8859,-75.6697,Tongerlo,,Westerlo,Antwerp,,Belgium,,http://www.tongerlo.be
1255,1346,41.8506,-87.7937,Tooheys,29 Nyrang Street,Sydney,New South Wales,,Australia,,
1256,1347,47.794,11.8311,Tooth's,,Sydney,New South Wales,,Australia,,
1257,1351,41.4995,-81.6954,Trade Winds Brewing,,Wailuku,Hawaii,,United States,,
1258,1352,40.6732,-75.2249,Traffic Jam and Snug,4268 Second Street,Detroit,Michigan,48201,United States,313-831-9470,
1259,1353,51.5375,-0.9046,Trailhead Brewing Company,921 South Riverside Drive,Saint Charles,Missouri,63301,United States,1-636-946-2739,
1260,1354,39.2866,-76.6182,Trap Rock Restaurant and Brewery,279 Springfield Avenue,Berkeley Heights,New Jersey,7922,United States,1-908-665-1755,
1261,1355,53.1407,-1.8084,Traquair House Brewery,Innerleithen EH44 6PW,Innerleithen,Scotland,,United Kingdom,44-(01896)-830323,
1262,1356,52.1357,-0.46799999999999997,Trinity Brewing Company,1446 Garden of the Gods,Colorado Springs,Colorado,80907,United States,719-634-0029,http://trinitybrew.com/
1263,1357,39.3722,-76.4638,Triple Rock Brewery,1920 Shattuck Avenue,Berkeley,California,94704,United States,1-510-843-2739,
1264,1358,45.3498,-123.073,Triumph Brewing of New Hope,400 Union Square,New Hope,Pennsylvania,18938,United States,1-215-862-8300,http://www.triumphbrewing.com/
1265,1359,47.3812,-94.6669,Triumph Brewing of Princeton,138 Nassau Street,Princeton,New Jersey,8542,United States,1-609-924-7855,
1266,1360,51.2047,0.6813,Troegs Brewing,800 Paxton Street,Harrisburg,Pennsylvania,17104,United States,1-717-232-1297,http://www.troegs.com/
1267,1361,45.5408,-122.676,"Tropical Beverage (International) Co., Ltd","35 Soi Prommit, Sukumvit 39",Bangkok,,,Thailand,,http://www.tropbevco.com/
1268,1362,44.0521,-123.087,Trout River Brewing,58 Broad Street,Lyndonville,Vermont,5851,United States,802) 656-9396,http://www.troutriverbrewing.com/
1269,1363,39.3628,-77.4265,Tsingtao,,Qingdao,Shandong,,China,,
1270,1364,42.2108,-88.1652,Tucher Bru,Schillerstrae 14,Nrnberg,Bayern,,Germany,49-(0)911-/-9776-0,
1271,1365,42.1707,-123.645,Tui Brewery,State Highway 2,Mangatainoka,,,New Zealand,64-(06)-3767549,
1272,1366,45.2519,-92.2713,Tunner's Guild Brewing Systems,,Saint Paul,Minnesota,,United States,,
1273,1367,56.1163,-3.7954,Tuppers Hop Pocket Ale,6404 Redwing Road,Bethesda,Maryland,20817,United States,1-301-229-2027,
1274,1368,41.6416,-81.4066,Tustin Brewing,13011 Newport Avenue #100,Tustin,California,92780,United States,1-714-665-2337,
1275,1369,34.2257,-77.9447,Twin Ports Brewing,,Superior,Wisconsin,,United States,,
1276,1370,43.0495,-88.0076,Twin Rivers Brewing,104 North Lewis Street,Monroe,Washington,98272,United States,1-360-794-4056,
1277,1371,44.6584,-111.1,Twisted Pine Brewing Company,3201 Walnut Street Ste A,Boulder,Colorado,80301,United States,303.786.9270,http://www.twistedpinebrewing.com/
1278,1372,39.9619,-105.51,Two Brothers Brewing,30 Butterfield Road,Warrenville,Illinois,60555,United States,1-800-451-6348,http://www.twobrosbrew.com/
1279,1373,52.6842,1.449,Two Dogs Beverage Company,272 Plandome Road,Manhasset,New York,11030,United States,1-516-869-6568,
1280,1374,49.792,9.915,TwoRows Restaurant & Brewery - Dallas,5500 Greenville Avenue #1300,Dallas,Texas,75206,United States,1-214-696-2739,
1281,1375,51.7523,-1.2558,Tyranena Brewing,1025 Owen Street,Lake Mills,Wisconsin,53551,United States,1-920-648-8699,http://www.tyranena.com
1282,1377,51.034,-114.083,Tyskie Browary KsiÃâ¦ÃÂ¼Ãâ¢ce,Mikolowska 5,Tychy,,,Poland,48-32-327-81-00,http://www.tyskie.pl/
1283,1378,52.1496,-2.5507,Uerige Obergrige Hausbrauerei,Bergerstrae 1,Dsseldorf,Nordrhein-Westfalen,,Germany,49-(0)211-/-86699-0,
1284,1379,39.7535,-104.99799999999999,Uinta Brewing Compnay,1722 South Fremont Drive (2375 West),Salt Lake City,Utah,84104,United States,1-801-467-0909,http://www.uintabrewing.com/
1285,1380,46.6021,-120.506,Ukiah Brewing,102 South State Street,Ukiah,California,95482,United States,1-707-468-5898,
1286,1381,49.2755,-123.12100000000001,Umpqua Brewing,,Roseburg,Oregon,,United States,,
1287,1382,45.5235,-122.676,Unibroue,80 Des Carrires,Chambly,Quebec,,Canada,1-450-658-7658,http://www.unibroue.com
1288,1383,39.9831,-75.1274,Unicer,,,,,Portugal,,http://www.unicer.pt
1289,1391,36.150999999999996,-86.7821,Union Barrel Works,6 N. Reamstown Road,Reamstown,Pennsylvania,17567,United States,717-335-7837,http://www.unionbarrelworks.com/
1290,1387,32.821,-96.7848,Union Colony Brewery,,Greeley,Colorado,,United States,,
1291,1390,45.7861,-108.49799999999999,Unionsbru Haidhausen,Einsteinstrae 42,Mnchen,Bayern,,Germany,49-(0)89-/-477677,
1292,1389,53.9571,-1.0905,United Breweries Limited,1/1 Vittal Mallya Road,Bangalore,,,India,91-80-22441,
1293,1385,51.4611,-0.1966,Upland Brewing,350 West Eleventh Street,Bloomington,Indiana,47404,United States,1-812-336-2337,http://www.uplandbeer.com
1294,1388,40.7,-76.1747,Upper Mississippi Brewing,,Clinton,Iowa,,United States,,
1295,1386,29.9386,-90.07600000000001,Upstream Brewing Company at Legacy,17070 Wright Plaza,Omaha,Nebraska,68130,United States,1-402-778-0100,
